net,length_um
net3379,2.16
net3644,2.16
net4191,2.16
net4350,2.16
net4508,2.16
net5412,2.16
net5827,2.16
cu.pc_updater._054_,2.125
datamem._00348_,2.125
datamem._00469_,2.125
datamem._00490_,2.125
datamem._00891_,2.125
datamem._00966_,2.125
datamem._01024_,2.125
datamem._01078_,2.125
datamem._01084_,2.125
datamem._01119_,2.125
datamem._01652_,2.125
datamem._01832_,2.125
datamem._01841_,2.125
datamem._01853_,2.125
datamem._01879_,2.125
datamem._02055_,2.125
datamem._02193_,2.125
datamem._02262_,2.125
datamem._03053_,2.125
datamem._03209_,2.125
datamem._03244_,2.125
datamem._03574_,2.125
datamem._03630_,2.125
datamem._03673_,2.125
datamem._04084_,2.125
datamem._00053_,2.085
datamem._00126_,2.085
datamem._00182_,2.085
datamem._00244_,2.085
datamem._00532_,2.085
datamem._00539_,2.085
datamem._00640_,2.085
datamem._00642_,2.085
datamem._00684_,2.085
datamem._00685_,2.085
datamem._00827_,2.085
datamem._00960_,2.085
datamem._00977_,2.085
datamem._01238_,2.085
datamem._01339_,2.085
datamem._01414_,2.085
datamem._01574_,2.085
datamem._01612_,2.085
datamem._01810_,2.085
datamem._02175_,2.085
datamem._02407_,2.085
datamem._02414_,2.085
datamem._02441_,2.085
datamem._02451_,2.085
datamem._02515_,2.085
datamem._02533_,2.085
datamem._02642_,2.085
datamem._02650_,2.085
datamem._02666_,2.085
datamem._02685_,2.085
datamem._02697_,2.085
datamem._02726_,2.085
datamem._02809_,2.085
datamem._02880_,2.085
datamem._02937_,2.085
datamem._03036_,2.085
datamem._03066_,2.085
datamem._03227_,2.085
datamem._03229_,2.085
datamem._03278_,2.085
datamem._03342_,2.085
datamem._03377_,2.085
datamem._03383_,2.085
datamem._03550_,2.085
datamem._03760_,2.085
datamem._03799_,2.085
datamem._03827_,2.085
datamem._03854_,2.085
datamem._03873_,2.085
datamem._04003_,2.085
datamem._04030_,2.085
datamem._04082_,2.085
datamem._04083_,2.085
datamem._04093_,2.085
dp.regfile._01024_,2.085
datamem._05974_,2.06
datamem._06240_,2.06
datamem._06296_,2.06
datamem._06455_,2.06
datamem._06766_,2.06
datamem._06776_,2.06
datamem._06793_,2.06
datamem._06876_,2.06
datamem._06887_,2.06
datamem._06923_,2.06
datamem._06968_,2.06
datamem._07227_,2.06
datamem._07246_,2.06
datamem._07381_,2.06
datamem._07461_,2.06
datamem._07757_,2.06
datamem._07963_,2.06
datamem._07973_,2.06
datamem._08037_,2.06
datamem._08118_,2.06
datamem._08137_,2.06
datamem._08231_,2.06
datamem._08383_,2.06
datamem._08402_,2.06
datamem._08536_,2.06
datamem._08606_,2.06
datamem._08731_,2.06
datamem._08788_,2.06
datamem._08794_,2.06
datamem._08868_,2.06
datamem._08903_,2.06
datamem._08905_,2.06
datamem._08931_,2.06
datamem._08936_,2.06
datamem._09035_,2.06
datamem._09256_,2.06
datamem._09330_,2.06
datamem._09347_,2.06
datamem._09518_,2.06
datamem._09702_,2.06
datamem._09801_,2.06
datamem._09896_,2.06
datamem._10081_,2.06
datamem._10104_,2.06
datamem._10300_,2.06
datamem._10389_,2.06
datamem._10629_,2.06
datamem._10709_,2.06
datamem._10715_,2.06
datamem._10836_,2.06
datamem._10863_,2.06
datamem._10930_,2.06
datamem._12377_,2.06
dp._0088_,2.06
dp._0118_,2.06
dp.funit.ALU_result\[16\],2.06
dp.funit.ALU_result\[4\],2.06
dp.regfile._02095_,2.06
dp.regfile._02230_,2.06
dp.regfile._02277_,2.06
dp.regfile._02399_,2.06
dp.regfile._02466_,2.06
dp.regfile._02483_,2.06
dp.regfile._02555_,2.06
dp.regfile._02560_,2.06
dp.regfile._02575_,2.06
dp.regfile._02603_,2.06
dp.regfile._02605_,2.06
dp.regfile._02612_,2.06
dp.regfile._02619_,2.06
dp.regfile._02649_,2.06
dp.regfile._02653_,2.06
dp.regfile._02685_,2.06
dp.regfile._02709_,2.06
dp.regfile._02762_,2.06
dp.regfile._02838_,2.06
dp.regfile._02922_,2.06
dp.regfile._03041_,2.06
dp.regfile._03044_,2.06
dp.regfile._03091_,2.06
dp.regfile._03138_,2.06
dp.regfile._03228_,2.06
dp.regfile._03248_,2.06
dp.regfile._03256_,2.06
cu.immMEM\[6\],2.04
cu.pc_updater._118_,2.04
cu.pc_updater.adder.ripple\[2\].full_adder._1_,2.04
datamem._05126_,2.04
datamem._05947_,2.04
datamem._05956_,2.04
datamem._06121_,2.04
datamem._06298_,2.04
datamem._06649_,2.04
datamem._07143_,2.04
datamem._07161_,2.04
datamem._07413_,2.04
datamem._07644_,2.04
datamem._07910_,2.04
datamem._07937_,2.04
datamem._07959_,2.04
datamem._08204_,2.04
datamem._08476_,2.04
datamem._08610_,2.04
datamem._08796_,2.04
datamem._08811_,2.04
datamem._08916_,2.04
datamem._09033_,2.04
datamem._09241_,2.04
datamem._09279_,2.04
datamem._09477_,2.04
datamem._09978_,2.04
datamem._10085_,2.04
datamem._10128_,2.04
datamem._10129_,2.04
datamem._10225_,2.04
datamem._10479_,2.04
datamem._10746_,2.04
datamem._10916_,2.04
datamem._11121_,2.04
datamem._11796_,2.04
datamem._12501_,2.04
datamem._12509_,2.04
datamem._12516_,2.04
datamem._12865_,2.04
dp._0318_,2.04
dp.funit.s.sr.genblk1\[3\].genblk1\[1\].genblk1.mx._0_,2.04
dp.regfile._02087_,2.04
dp.regfile._02322_,2.04
dp.regfile._02881_,2.04
dp.regfile._03640_,2.04
net2999,2.04
net4325,2.04
datamem._02940_,2.035
dp.regfile._01431_,2.005
dp.regfile._01584_,2.005
datamem._04503_,1.94
datamem._08598_,1.94
dp._0389_,1.94
dp.funit.alu.Logical_result\[2\],1.94
dp.regfile._03595_,1.94
dp.regfile._03653_,1.94
dp.regfile._03758_,1.94
dp.regfile._04451_,1.94
dp.regfile._04641_,1.94
dp.regfile._04682_,1.94
dp.regfile._04789_,1.94
dp.regfile._05047_,1.94
dp.regfile._05387_,1.94
net1570,1.94
net2059,1.94
net2632,1.94
net2723,1.94
net3043,1.94
net3237,1.94
net3443,1.94
net3466,1.94
net3729,1.94
net3810,1.94
net4002,1.94
net4023,1.94
net4060,1.94
net4082,1.94
net4114,1.94
net4710,1.94
net4841,1.94
net4989,1.94
net4990,1.94
net5012,1.94
net5233,1.94
net5240,1.94
net5283,1.94
net5438,1.94
net5870,1.94
datamem._00263_,1.915
datamem._00330_,1.915
datamem._00413_,1.915
datamem._00714_,1.915
datamem._00831_,1.915
datamem._01835_,1.915
datamem._02203_,1.915
datamem._02231_,1.915
datamem._03270_,1.915
datamem._03831_,1.915
datamem._03842_,1.915
datamem._00014_,1.865
datamem._00024_,1.865
datamem._00026_,1.865
datamem._00039_,1.865
datamem._00068_,1.865
datamem._00086_,1.865
datamem._00098_,1.865
datamem._00144_,1.865
datamem._00145_,1.865
datamem._00203_,1.865
datamem._00227_,1.865
datamem._00232_,1.865
datamem._00239_,1.865
datamem._00248_,1.865
datamem._00270_,1.865
datamem._00287_,1.865
datamem._00331_,1.865
datamem._00334_,1.865
datamem._00337_,1.865
datamem._00407_,1.865
datamem._00419_,1.865
datamem._00433_,1.865
datamem._00438_,1.865
datamem._00503_,1.865
datamem._00504_,1.865
datamem._00544_,1.865
datamem._00568_,1.865
datamem._00592_,1.865
datamem._00673_,1.865
datamem._00683_,1.865
datamem._00806_,1.865
datamem._00825_,1.865
datamem._00911_,1.865
datamem._00915_,1.865
datamem._00917_,1.865
datamem._00980_,1.865
datamem._00996_,1.865
datamem._01038_,1.865
datamem._01041_,1.865
datamem._01110_,1.865
datamem._01169_,1.865
datamem._01217_,1.865
datamem._01219_,1.865
datamem._01325_,1.865
datamem._01345_,1.865
datamem._01409_,1.865
datamem._01435_,1.865
datamem._01448_,1.865
datamem._01456_,1.865
datamem._01461_,1.865
datamem._01468_,1.865
datamem._01603_,1.865
datamem._01631_,1.865
datamem._01656_,1.865
datamem._01668_,1.865
datamem._01710_,1.865
datamem._01735_,1.865
datamem._01748_,1.865
datamem._01815_,1.865
datamem._01872_,1.865
datamem._01924_,1.865
datamem._01980_,1.865
datamem._01983_,1.865
datamem._02205_,1.865
datamem._02255_,1.865
datamem._02315_,1.865
datamem._02318_,1.865
datamem._02327_,1.865
datamem._02410_,1.865
datamem._02415_,1.865
datamem._02421_,1.865
datamem._02529_,1.865
datamem._02600_,1.865
datamem._02686_,1.865
datamem._02733_,1.865
datamem._02768_,1.865
datamem._02785_,1.865
datamem._02842_,1.865
datamem._02899_,1.865
datamem._02928_,1.865
datamem._02932_,1.865
datamem._02982_,1.865
datamem._02993_,1.865
datamem._03074_,1.865
datamem._03134_,1.865
datamem._03178_,1.865
datamem._03241_,1.865
datamem._03260_,1.865
datamem._03297_,1.865
datamem._03406_,1.865
datamem._03441_,1.865
datamem._03448_,1.865
datamem._03463_,1.865
datamem._03534_,1.865
datamem._03570_,1.865
datamem._03583_,1.865
datamem._03586_,1.865
datamem._03678_,1.865
datamem._03772_,1.865
datamem._03774_,1.865
datamem._03786_,1.865
datamem._03815_,1.865
datamem._03824_,1.865
datamem._03881_,1.865
datamem._03883_,1.865
datamem._03927_,1.865
datamem._03935_,1.865
datamem._03968_,1.865
datamem._04002_,1.865
datamem._04023_,1.865
dp.funit.alu.lu._040_,1.86
dp.regfile._01248_,1.845
dp.regfile._01401_,1.845
dp.regfile._01502_,1.845
cu.immed_genMEM._19_,1.84
cu.pc_updater.adder.ripple\[10\].full_adder._1_,1.84
cu.pc_updater.adder.ripple\[23\].full_adder._1_,1.84
cu.pc_updater.adder.ripple\[9\].full_adder._1_,1.84
datamem._04404_,1.84
datamem._05610_,1.84
datamem._11192_,1.84
datamem._12739_,1.84
dp._0393_,1.84
dp.funit.alu.lu._018_,1.84
dp.funit.alu.lu._048_,1.84
dp.funit.alu.lu._070_,1.84
net994,1.84
net1080,1.84
net1226,1.84
net463,1.84
net530,1.84
net636,1.84
net780,1.84
dp.regfile._03550_,1.84
dp.regfile._03674_,1.84
dp.regfile._03736_,1.84
dp.regfile._03822_,1.84
dp.regfile._03827_,1.84
dp.regfile._03837_,1.84
dp.regfile._03877_,1.84
dp.regfile._04152_,1.84
dp.regfile._04212_,1.84
dp.regfile._04247_,1.84
dp.regfile._04281_,1.84
dp.regfile._04409_,1.84
dp.regfile._04722_,1.84
dp.regfile._04743_,1.84
dp.regfile._04980_,1.84
dp.regfile._05131_,1.84
dp.regfile._05348_,1.84
dp.regfile._05404_,1.84
dp.regfile._05417_,1.84
dp.regfile._05469_,1.84
dp.regfile._05473_,1.84
net1311,1.84
net1347,1.84
cu.pc_updater.adder.ripple\[1\].full_adder._2_,1.82
cu.pc_updater.adder.ripple\[6\].full_adder._2_,1.82
cu.pc_updater.adder.ripple\[8\].full_adder._2_,1.82
datamem._04331_,1.82
datamem._04557_,1.82
datamem._05192_,1.82
datamem._05681_,1.82
datamem._11627_,1.82
datamem._11762_,1.82
datamem._12081_,1.82
datamem._12083_,1.82
datamem._12696_,1.82
dp._0302_,1.82
dp.regfile._01096_,1.82
dp.regfile._01120_,1.82
dp.regfile._01146_,1.82
dp.regfile._01249_,1.82
dp.regfile._01309_,1.82
dp.regfile._01334_,1.82
dp.regfile._01377_,1.82
dp.regfile._01382_,1.82
dp.regfile._01387_,1.82
dp.regfile._01412_,1.82
dp.regfile._01435_,1.82
dp.regfile._01449_,1.82
dp.regfile._01466_,1.82
dp.regfile._01557_,1.82
dp.regfile._01577_,1.82
dp.regfile._01614_,1.82
dp.regfile._01649_,1.82
dp.regfile._01679_,1.82
dp.regfile._01715_,1.82
dp.regfile._01750_,1.82
dp.regfile._01769_,1.82
dp.regfile._01839_,1.82
dp.regfile._01891_,1.82
dp.regfile._01896_,1.82
dp.regfile._01916_,1.82
dp.regfile._01923_,1.82
dp.regfile._01953_,1.82
dp.regfile._01961_,1.82
dp.regfile._01968_,1.82
dp.regfile._01978_,1.82
dp.regfile._01996_,1.82
dp.regfile._02005_,1.82
dp.regfile._02025_,1.82
cu.pc_updater.A\[3\],1.72
datamem._11766_,1.72
datamem._11994_,1.72
net1200,1.72
net5462,1.72
cu.pcIDEX.D\[21\],1.7
cu.pc_updater._166_,1.7
cu.pc_updater.adder.ripple\[1\].full_adder._0_,1.7
cu.pc_updater.adder.ripple\[21\].full_adder._1_,1.7
cu.pc_updater.adder.ripple\[8\].full_adder._1_,1.7
datamem._04841_,1.7
datamem._04907_,1.7
datamem._04987_,1.7
datamem._05177_,1.7
datamem._05848_,1.7
datamem._05879_,1.7
datamem._06045_,1.7
datamem._06301_,1.7
datamem._06456_,1.7
datamem._06622_,1.7
datamem._06681_,1.7
datamem._06836_,1.7
datamem._07000_,1.7
datamem._07451_,1.7
datamem._07575_,1.7
datamem._07649_,1.7
datamem._07804_,1.7
datamem._07813_,1.7
datamem._08032_,1.7
datamem._08060_,1.7
datamem._08425_,1.7
datamem._08841_,1.7
datamem._08952_,1.7
datamem._09175_,1.7
datamem._09212_,1.7
datamem._09262_,1.7
datamem._09964_,1.7
datamem._10135_,1.7
datamem._10357_,1.7
datamem._10573_,1.7
datamem._10588_,1.7
datamem._10698_,1.7
datamem._11122_,1.7
datamem._11177_,1.7
datamem._11549_,1.7
datamem._11651_,1.7
datamem._11689_,1.7
datamem._11861_,1.7
datamem._12101_,1.7
datamem._12207_,1.7
datamem._12265_,1.7
datamem._12373_,1.7
datamem.wr_din0\[17\],1.7
dp._0136_,1.7
dp._0418_,1.7
dp._0556_,1.7
dp.funit.alu.lu._004_,1.7
dp.funit.alu.lu._101_,1.7
dp.funit.alu.rcas.ripple\[28\].full_adder._1_,1.7
dp.funit.s.sr.genblk1\[3\].genblk1\[12\].genblk1.mx._0_,1.7
dp.funit.s.sr.genblk1\[4\].genblk1\[28\].genblk1.mx._0_,1.7
net275,1.7
net312,1.7
net899,1.7
net932,1.7
net1032,1.7
net1122,1.7
net1127,1.7
net447,1.7
net506,1.7
net567,1.7
net607,1.7
net624,1.7
net651,1.7
net833,1.7
net887,1.7
dp.regfile._01094_,1.7
dp.regfile._01133_,1.7
dp.regfile._01251_,1.7
dp.regfile._01346_,1.7
dp.regfile._01373_,1.7
dp.regfile._01494_,1.7
dp.regfile._01785_,1.7
dp.regfile._01819_,1.7
dp.regfile._01876_,1.7
dp.regfile._01971_,1.7
dp.regfile._02003_,1.7
dp.regfile._02046_,1.7
dp.regfile._02746_,1.7
dp.regfile._02996_,1.7
dp.regfile._03133_,1.7
dp.regfile._03224_,1.7
dp.regfile._03280_,1.7
dp.regfile._03594_,1.7
dp.regfile._03705_,1.7
dp.regfile._04107_,1.7
dp.regfile._04114_,1.7
dp.regfile._04267_,1.7
dp.regfile._04317_,1.7
dp.regfile._04412_,1.7
dp.regfile._05003_,1.7
dp.regfile._05464_,1.7
net1417,1.7
net1430,1.7
net2371,1.7
net2514,1.7
net3215,1.7
net3347,1.7
net4419,1.7
net5999,1.7
datamem._04715_,1.6
datamem._05766_,1.6
datamem._05798_,1.6
datamem._05818_,1.6
datamem._05926_,1.6
datamem._05935_,1.6
datamem._05939_,1.6
datamem._06114_,1.6
datamem._06146_,1.6
datamem._06186_,1.6
datamem._06295_,1.6
datamem._06319_,1.6
datamem._06330_,1.6
datamem._06364_,1.6
datamem._06442_,1.6
datamem._06444_,1.6
datamem._06460_,1.6
datamem._06483_,1.6
datamem._06514_,1.6
datamem._06540_,1.6
datamem._06654_,1.6
datamem._06775_,1.6
datamem._06873_,1.6
datamem._07022_,1.6
datamem._07033_,1.6
datamem._07050_,1.6
datamem._07155_,1.6
datamem._07164_,1.6
datamem._07266_,1.6
datamem._07316_,1.6
datamem._07403_,1.6
datamem._07629_,1.6
datamem._07681_,1.6
datamem._07691_,1.6
datamem._07715_,1.6
datamem._07837_,1.6
datamem._07841_,1.6
datamem._07891_,1.6
datamem._08367_,1.6
datamem._08398_,1.6
datamem._08422_,1.6
datamem._08510_,1.6
datamem._08637_,1.6
datamem._08699_,1.6
datamem._08850_,1.6
datamem._09060_,1.6
datamem._09086_,1.6
datamem._09269_,1.6
datamem._09371_,1.6
datamem._09397_,1.6
datamem._09506_,1.6
datamem._09538_,1.6
datamem._09567_,1.6
datamem._09716_,1.6
datamem._09816_,1.6
datamem._09863_,1.6
datamem._09866_,1.6
datamem._09877_,1.6
datamem._09907_,1.6
datamem._10006_,1.6
datamem._10184_,1.6
datamem._10208_,1.6
datamem._10270_,1.6
datamem._10285_,1.6
datamem._10367_,1.6
datamem._10434_,1.6
datamem._10471_,1.6
datamem._10520_,1.6
datamem._10568_,1.6
datamem._10607_,1.6
datamem._10686_,1.6
datamem._10744_,1.6
datamem._10811_,1.6
datamem._10838_,1.6
datamem._10852_,1.6
datamem._10887_,1.6
datamem._10902_,1.6
datamem._10919_,1.6
datamem._10991_,1.6
datamem._11073_,1.6
datamem._11092_,1.6
datamem._11094_,1.6
datamem._11115_,1.6
datamem._11169_,1.6
datamem._11821_,1.6
datamem._11914_,1.6
dp.funit.s.sr.genblk1\[4\].genblk1\[26\].genblk1.mx._0_,1.6
net842,1.6
dp.regfile._02125_,1.6
dp.regfile._02143_,1.6
dp.regfile._02167_,1.6
dp.regfile._02265_,1.6
dp.regfile._02274_,1.6
dp.regfile._02303_,1.6
dp.regfile._02330_,1.6
dp.regfile._02355_,1.6
dp.regfile._02386_,1.6
dp.regfile._02393_,1.6
dp.regfile._02429_,1.6
dp.regfile._02441_,1.6
dp.regfile._02471_,1.6
dp.regfile._02474_,1.6
dp.regfile._02481_,1.6
dp.regfile._02497_,1.6
dp.regfile._02498_,1.6
dp.regfile._02502_,1.6
dp.regfile._02503_,1.6
dp.regfile._02523_,1.6
dp.regfile._02532_,1.6
dp.regfile._02534_,1.6
dp.regfile._02566_,1.6
dp.regfile._02573_,1.6
dp.regfile._02614_,1.6
dp.regfile._02615_,1.6
dp.regfile._02617_,1.6
dp.regfile._02618_,1.6
dp.regfile._02634_,1.6
dp.regfile._02641_,1.6
dp.regfile._02643_,1.6
dp.regfile._02664_,1.6
dp.regfile._02670_,1.6
dp.regfile._02676_,1.6
dp.regfile._02691_,1.6
dp.regfile._02734_,1.6
dp.regfile._02783_,1.6
dp.regfile._02784_,1.6
dp.regfile._02790_,1.6
dp.regfile._02827_,1.6
dp.regfile._02849_,1.6
dp.regfile._02862_,1.6
dp.regfile._02868_,1.6
dp.regfile._02882_,1.6
dp.regfile._02920_,1.6
dp.regfile._02953_,1.6
dp.regfile._02981_,1.6
dp.regfile._02988_,1.6
dp.regfile._03001_,1.6
dp.regfile._03052_,1.6
dp.regfile._03149_,1.6
dp.regfile._03167_,1.6
dp.regfile._03170_,1.6
dp.regfile._03177_,1.6
dp.regfile._03200_,1.6
datamem._00010_,1.575
datamem._00059_,1.575
datamem._00157_,1.575
datamem._00183_,1.575
datamem._00188_,1.575
datamem._00446_,1.575
datamem._00477_,1.575
datamem._00486_,1.575
datamem._00509_,1.575
datamem._00770_,1.575
datamem._00932_,1.575
datamem._00962_,1.575
datamem._00973_,1.575
datamem._01190_,1.575
datamem._01451_,1.575
datamem._01509_,1.575
datamem._01676_,1.575
datamem._01741_,1.575
datamem._01932_,1.575
datamem._01982_,1.575
datamem._02091_,1.575
datamem._02144_,1.575
datamem._02200_,1.575
datamem._02225_,1.575
datamem._02336_,1.575
datamem._02408_,1.575
datamem._02506_,1.575
datamem._02535_,1.575
datamem._02580_,1.575
datamem._02818_,1.575
datamem._02998_,1.575
datamem._03040_,1.575
datamem._03116_,1.575
datamem._03125_,1.575
datamem._03300_,1.575
datamem._03311_,1.575
datamem._03402_,1.575
datamem._03666_,1.575
datamem._03686_,1.575
dp.regfile._01424_,1.545
datamem._04182_,1.48
datamem._04909_,1.48
datamem._06653_,1.48
datamem._07764_,1.48
dp._0141_,1.48
dp.funit.s.sr.genblk1\[2\].genblk1\[25\].genblk1.mx.o_mux,1.48
dp.funit.s.sr.genblk1\[2\].genblk1\[29\].genblk1.mx.o_mux,1.48
dp.regfile._02234_,1.48
dp.regfile._02446_,1.48
dp.regfile._02519_,1.48
dp.regfile._03058_,1.48
dp.regfile._03604_,1.48
dp.regfile._03889_,1.48
dp.regfile._03922_,1.48
dp.regfile._04024_,1.48
dp.regfile._04160_,1.48
dp.regfile._04289_,1.48
dp.regfile._04468_,1.48
dp.regfile._04690_,1.48
dp.regfile._04822_,1.48
dp.regfile._04901_,1.48
net1601,1.48
net2193,1.48
net2429,1.48
net2735,1.48
net2828,1.48
net3003,1.48
net3174,1.48
net3177,1.48
net3220,1.48
net3345,1.48
net3398,1.48
net3936,1.48
net4049,1.48
net4094,1.48
net4704,1.48
net4955,1.48
net5255,1.48
net5485,1.48
net5905,1.48
cu.pc_updater._043_,1.405
datamem._00100_,1.405
datamem._00197_,1.405
datamem._00210_,1.405
datamem._00325_,1.405
datamem._00398_,1.405
datamem._00448_,1.405
datamem._00465_,1.405
datamem._00709_,1.405
datamem._00731_,1.405
datamem._01099_,1.405
datamem._01100_,1.405
datamem._01346_,1.405
datamem._01403_,1.405
datamem._01537_,1.405
datamem._01622_,1.405
datamem._01795_,1.405
datamem._01811_,1.405
datamem._01836_,1.405
datamem._01904_,1.405
datamem._01921_,1.405
datamem._01923_,1.405
datamem._02169_,1.405
datamem._02265_,1.405
datamem._02287_,1.405
datamem._02386_,1.405
datamem._02482_,1.405
datamem._02508_,1.405
datamem._02680_,1.405
datamem._02755_,1.405
datamem._02849_,1.405
datamem._02908_,1.405
datamem._03113_,1.405
datamem._03199_,1.405
datamem._03222_,1.405
datamem._03320_,1.405
datamem._03446_,1.405
datamem._03473_,1.405
datamem._03707_,1.405
datamem._03722_,1.405
datamem._03880_,1.405
datamem._03988_,1.405
datamem._04072_,1.405
cu.instIDEX.D\[29\],1.38
cu.pcIDEX.D\[29\],1.38
cu.pcIDEX.D\[6\],1.38
datamem._04457_,1.38
datamem._04718_,1.38
datamem._04816_,1.38
datamem._05679_,1.38
datamem._08837_,1.38
datamem._11744_,1.38
net280,1.38
net291,1.38
net901,1.38
net914,1.38
net916,1.38
net939,1.38
net947,1.38
net959,1.38
net974,1.38
net977,1.38
net1015,1.38
net1018,1.38
net1025,1.38
net1118,1.38
net1151,1.38
net1173,1.38
net1179,1.38
net1183,1.38
net1195,1.38
net1197,1.38
net1198,1.38
net1199,1.38
net1262,1.38
net407,1.38
net433,1.38
net442,1.38
net464,1.38
net468,1.38
net503,1.38
net509,1.38
net512,1.38
net516,1.38
net528,1.38
net546,1.38
net560,1.38
net587,1.38
net592,1.38
net598,1.38
net599,1.38
net606,1.38
net613,1.38
net627,1.38
net630,1.38
net639,1.38
net679,1.38
net695,1.38
net697,1.38
net708,1.38
net724,1.38
net728,1.38
net732,1.38
net769,1.38
net770,1.38
net805,1.38
net822,1.38
net825,1.38
net834,1.38
net845,1.38
net850,1.38
net860,1.38
net862,1.38
net874,1.38
net341,1.38
net355,1.38
net356,1.38
net389,1.38
net1486,1.38
net1940,1.38
net2048,1.38
net5246,1.38
datamem._11060_,1.36
datamem._11868_,1.36
dp._0230_,1.36
dp._0297_,1.36
dp.funit.alu.lu._024_,1.36
dp.regfile._01238_,1.36
dp.regfile._01250_,1.36
dp.regfile._01270_,1.36
dp.regfile._01311_,1.36
dp.regfile._01320_,1.36
dp.regfile._01326_,1.36
dp.regfile._01371_,1.36
dp.regfile._01411_,1.36
dp.regfile._01467_,1.36
dp.regfile._01594_,1.36
dp.regfile._02041_,1.36
dp.regfile._03812_,1.36
dp.regfile._04313_,1.36
dp.regfile._05572_,1.36
dp.regfile_wr_din0\[22\],1.36
datamem._06350_,1.31
net1047,1.26
net1284,1.26
dp.regfile._03398_,1.26
dp.regfile._03981_,1.26
cu.pc_updater._085_,1.14
datamem._04398_,1.14
datamem._04959_,1.14
datamem._05795_,1.14
datamem._05880_,1.14
datamem._06001_,1.14
datamem._06008_,1.14
datamem._06076_,1.14
datamem._06106_,1.14
datamem._06129_,1.14
datamem._06157_,1.14
datamem._06160_,1.14
datamem._06170_,1.14
datamem._06224_,1.14
datamem._06263_,1.14
datamem._06287_,1.14
datamem._06321_,1.14
datamem._06352_,1.14
datamem._06419_,1.14
datamem._06424_,1.14
datamem._06433_,1.14
datamem._06449_,1.14
datamem._06462_,1.14
datamem._06474_,1.14
datamem._06478_,1.14
datamem._06481_,1.14
datamem._06528_,1.14
datamem._06544_,1.14
datamem._06546_,1.14
datamem._06599_,1.14
datamem._06643_,1.14
datamem._06662_,1.14
datamem._06757_,1.14
datamem._06767_,1.14
datamem._06770_,1.14
datamem._06821_,1.14
datamem._06837_,1.14
datamem._06844_,1.14
datamem._06862_,1.14
datamem._06867_,1.14
datamem._06904_,1.14
datamem._06916_,1.14
datamem._06936_,1.14
datamem._06939_,1.14
datamem._07047_,1.14
datamem._07072_,1.14
datamem._07075_,1.14
datamem._07085_,1.14
datamem._07109_,1.14
datamem._07196_,1.14
datamem._07326_,1.14
datamem._07363_,1.14
datamem._07368_,1.14
datamem._07374_,1.14
datamem._07375_,1.14
datamem._07385_,1.14
datamem._07399_,1.14
datamem._07402_,1.14
datamem._07429_,1.14
datamem._07434_,1.14
datamem._07508_,1.14
datamem._07530_,1.14
datamem._07532_,1.14
datamem._07540_,1.14
datamem._07548_,1.14
datamem._07550_,1.14
datamem._07581_,1.14
datamem._07582_,1.14
datamem._07586_,1.14
datamem._07617_,1.14
datamem._07648_,1.14
datamem._07706_,1.14
datamem._07748_,1.14
datamem._07801_,1.14
datamem._07848_,1.14
datamem._07862_,1.14
datamem._07863_,1.14
datamem._07869_,1.14
datamem._07890_,1.14
datamem._07894_,1.14
datamem._07909_,1.14
